prompt_id,split,template_id,structure,unordered_name_pair_id,pair_orientation,io_name,s_name,prompt,answer,counterfactual_answer,answer_token_id,counterfactual_token_id
phase6_prompt_a609e2f1427feda9,reference,p6_abba_library,ABBA,phase6_reference_pair_0f4a57fb2bce7ddd,not_applicable,Diane,Dawn,"At the library, Diane met Dawn. When the doors closed, Dawn handed the borrowed novel to",Diane,Dawn,26542,12258
phase6_prompt_aefed949257e96ec,reference,p6_abba_library,ABBA,phase6_reference_pair_41ac475a58842921,not_applicable,Nora,Kenneth,"At the library, Nora met Kenneth. When the doors closed, Kenneth handed the borrowed novel to",Nora,Kenneth,32561,23632
phase6_prompt_b45cc83bdfaf6e82,reference,p6_abba_library,ABBA,phase6_reference_pair_8050332d8dd0048a,not_applicable,Joyce,Nora,"At the library, Joyce met Nora. When the doors closed, Nora handed the borrowed novel to",Joyce,Nora,25936,32561
phase6_prompt_bbc7e5799fd0cfa1,reference,p6_abba_library,ABBA,phase6_reference_pair_de84b3525552cc8c,not_applicable,Emma,Julie,"At the library, Emma met Julie. When the doors closed, Julie handed the borrowed novel to",Emma,Julie,18966,21946
phase6_prompt_c2a764163a6c424a,reference,p6_abba_library,ABBA,phase6_reference_pair_7eba1ca2d4341526,not_applicable,Kathleen,Kenneth,"At the library, Kathleen met Kenneth. When the doors closed, Kenneth handed the borrowed novel to",Kathleen,Kenneth,31275,23632
phase6_prompt_c5894bb143f80af5,reference,p6_abba_library,ABBA,phase6_reference_pair_be77f42f789a41e4,not_applicable,Emma,Catherine,"At the library, Emma met Catherine. When the doors closed, Catherine handed the borrowed novel to",Emma,Catherine,18966,22578
phase6_prompt_c9c1a2eb934ba20e,reference,p6_abba_library,ABBA,phase6_reference_pair_7edf97b8b6e20823,not_applicable,Julie,Nora,"At the library, Julie met Nora. When the doors closed, Nora handed the borrowed novel to",Julie,Nora,21946,32561
phase6_prompt_cc8ae0d592998d9e,reference,p6_abba_library,ABBA,phase6_reference_pair_235001203e1def34,not_applicable,Ruby,Stephanie,"At the library, Ruby met Stephanie. When the doors closed, Stephanie handed the borrowed novel to",Ruby,Stephanie,10888,26085
phase6_prompt_d3a6e5995809c6fe,reference,p6_abba_library,ABBA,phase6_reference_pair_70b6d8614d7943e6,not_applicable,Donald,Dawn,"At the library, Donald met Dawn. When the doors closed, Dawn handed the borrowed novel to",Donald,Dawn,3759,12258
phase6_prompt_d4585d21299a569c,reference,p6_abba_library,ABBA,phase6_reference_pair_5f9f76c639037920,not_applicable,Emma,Joyce,"At the library, Emma met Joyce. When the doors closed, Joyce handed the borrowed novel to",Emma,Joyce,18966,25936
phase6_prompt_d8cb8ba3e396892e,reference,p6_abba_library,ABBA,phase6_reference_pair_358751c1544616f1,not_applicable,Shirley,Kenneth,"At the library, Shirley met Kenneth. When the doors closed, Kenneth handed the borrowed novel to",Shirley,Kenneth,40902,23632
phase6_prompt_d97afa62bac13056,reference,p6_abba_library,ABBA,phase6_reference_pair_6a65ebcf0387aeeb,not_applicable,Charles,Kathleen,"At the library, Charles met Kathleen. When the doors closed, Kathleen handed the borrowed novel to",Charles,Kathleen,7516,31275
phase6_prompt_dabf04bf15ae600e,reference,p6_abba_library,ABBA,phase6_reference_pair_7368d74cd3944cfb,not_applicable,Kenneth,Kathleen,"At the library, Kenneth met Kathleen. When the doors closed, Kathleen handed the borrowed novel to",Kenneth,Kathleen,23632,31275
phase6_prompt_dcc6f255ba9a7c76,reference,p6_abba_library,ABBA,phase6_reference_pair_8093253b62f65c2a,not_applicable,Charles,Rebecca,"At the library, Charles met Rebecca. When the doors closed, Rebecca handed the borrowed novel to",Charles,Rebecca,7516,23489
phase6_prompt_e4a80874c491319f,reference,p6_abba_library,ABBA,phase6_reference_pair_abfee6988eab9180,not_applicable,Dawn,Catherine,"At the library, Dawn met Catherine. When the doors closed, Catherine handed the borrowed novel to",Dawn,Catherine,12258,22578
phase6_prompt_ea0681ee26c1e4e8,reference,p6_abba_library,ABBA,phase6_reference_pair_6e2ee14cfd353c30,not_applicable,Kathleen,Diane,"At the library, Kathleen met Diane. When the doors closed, Diane handed the borrowed novel to",Kathleen,Diane,31275,26542
phase6_prompt_eba01e380d86536e,reference,p6_abba_library,ABBA,phase6_reference_pair_e04bec3bd284942b,not_applicable,Kenneth,Sylvia,"At the library, Kenneth met Sylvia. When the doors closed, Sylvia handed the borrowed novel to",Kenneth,Sylvia,23632,45425
phase6_prompt_f695a64ce5a03f83,reference,p6_abba_library,ABBA,phase6_reference_pair_033b5e1c62cfa583,not_applicable,Nora,Stephanie,"At the library, Nora met Stephanie. When the doors closed, Stephanie handed the borrowed novel to",Nora,Stephanie,32561,26085
phase6_prompt_f8a5193517fff149,reference,p6_abba_library,ABBA,phase6_reference_pair_6e7d22a25b68b23b,not_applicable,Kathleen,Ruby,"At the library, Kathleen met Ruby. When the doors closed, Ruby handed the borrowed novel to",Kathleen,Ruby,31275,10888
phase6_prompt_fd060878cf6e85da,reference,p6_abba_library,ABBA,phase6_reference_pair_d2d17f5091175e3a,not_applicable,Stephanie,Dawn,"At the library, Stephanie met Dawn. When the doors closed, Dawn handed the borrowed novel to",Stephanie,Dawn,26085,12258
phase6_prompt_022377570abe00aa,reference,p6_abba_museum,ABBA,phase6_reference_pair_d30c865a00f8d797,not_applicable,Joyce,Catherine,"At the museum, Joyce spoke with Catherine. Later, Catherine offered the exhibit guide to",Joyce,Catherine,25936,22578
phase6_prompt_0d3812116f700301,reference,p6_abba_museum,ABBA,phase6_reference_pair_c10be8c337c0690a,not_applicable,Kenneth,Catherine,"At the museum, Kenneth spoke with Catherine. Later, Catherine offered the exhibit guide to",Kenneth,Catherine,23632,22578
phase6_prompt_11dbaa26107f46e3,reference,p6_abba_museum,ABBA,phase6_reference_pair_bf5e680a6aaef55f,not_applicable,Stephanie,Kenneth,"At the museum, Stephanie spoke with Kenneth. Later, Kenneth offered the exhibit guide to",Stephanie,Kenneth,26085,23632
phase6_prompt_11f29e04ff027a5f,reference,p6_abba_museum,ABBA,phase6_reference_pair_07b0c10d88b978bd,not_applicable,Ruby,Donald,"At the museum, Ruby spoke with Donald. Later, Donald offered the exhibit guide to",Ruby,Donald,10888,3759
phase6_prompt_120fbf11f5ed9ff2,reference,p6_abba_museum,ABBA,phase6_reference_pair_033b5e1c62cfa583,not_applicable,Nora,Stephanie,"At the museum, Nora spoke with Stephanie. Later, Stephanie offered the exhibit guide to",Nora,Stephanie,32561,26085
phase6_prompt_166c7d1185b06707,reference,p6_abba_museum,ABBA,phase6_reference_pair_8456f1a2df568575,not_applicable,Dawn,Rebecca,"At the museum, Dawn spoke with Rebecca. Later, Rebecca offered the exhibit guide to",Dawn,Rebecca,12258,23489
phase6_prompt_1a466a497dfe8e7d,reference,p6_abba_museum,ABBA,phase6_reference_pair_2e2c7749ebd49927,not_applicable,Diane,Rebecca,"At the museum, Diane spoke with Rebecca. Later, Rebecca offered the exhibit guide to",Diane,Rebecca,26542,23489
phase6_prompt_1d95cf4b44328392,reference,p6_abba_museum,ABBA,phase6_reference_pair_c108d76a3032cfa3,not_applicable,Joyce,Kenneth,"At the museum, Joyce spoke with Kenneth. Later, Kenneth offered the exhibit guide to",Joyce,Kenneth,25936,23632
phase6_prompt_1dff518334e67131,reference,p6_abba_museum,ABBA,phase6_reference_pair_761388a5316ceef4,not_applicable,Nora,Diane,"At the museum, Nora spoke with Diane. Later, Diane offered the exhibit guide to",Nora,Diane,32561,26542
phase6_prompt_23eba2c95896b81d,reference,p6_abba_museum,ABBA,phase6_reference_pair_0fb128b2e2d2d00f,not_applicable,Charles,Donald,"At the museum, Charles spoke with Donald. Later, Donald offered the exhibit guide to",Charles,Donald,7516,3759
phase6_prompt_2e5b5b4ef490a073,reference,p6_abba_museum,ABBA,phase6_reference_pair_616e55897b800a82,not_applicable,Joyce,Charles,"At the museum, Joyce spoke with Charles. Later, Charles offered the exhibit guide to",Joyce,Charles,25936,7516
phase6_prompt_380dafe3d63327cb,reference,p6_abba_museum,ABBA,phase6_reference_pair_d4a54b63086cf460,not_applicable,Emma,Kathleen,"At the museum, Emma spoke with Kathleen. Later, Kathleen offered the exhibit guide to",Emma,Kathleen,18966,31275
phase6_prompt_3a1bc8dbbb42ce9e,reference,p6_abba_museum,ABBA,phase6_reference_pair_2f40bbef0037f083,not_applicable,Rebecca,Emma,"At the museum, Rebecca spoke with Emma. Later, Emma offered the exhibit guide to",Rebecca,Emma,23489,18966
phase6_prompt_3bba78e744ddfa3b,reference,p6_abba_museum,ABBA,phase6_reference_pair_98b18765e51b6911,not_applicable,Joyce,Rebecca,"At the museum, Joyce spoke with Rebecca. Later, Rebecca offered the exhibit guide to",Joyce,Rebecca,25936,23489
phase6_prompt_441311a1d29125e0,reference,p6_abba_museum,ABBA,phase6_reference_pair_395f54c71d57a95b,not_applicable,Donald,Charles,"At the museum, Donald spoke with Charles. Later, Charles offered the exhibit guide to",Donald,Charles,3759,7516
phase6_prompt_4a2772cd7715fe62,reference,p6_abba_museum,ABBA,phase6_reference_pair_35f01ec6aa40a74c,not_applicable,Joyce,Diane,"At the museum, Joyce spoke with Diane. Later, Diane offered the exhibit guide to",Joyce,Diane,25936,26542
phase6_prompt_50317b5d097ccc18,reference,p6_abba_museum,ABBA,phase6_reference_pair_e51d82276011418c,not_applicable,Ruby,Catherine,"At the museum, Ruby spoke with Catherine. Later, Catherine offered the exhibit guide to",Ruby,Catherine,10888,22578
phase6_prompt_55062eee971050ee,reference,p6_abba_museum,ABBA,phase6_reference_pair_70babdf6d0e91d0f,not_applicable,Stephanie,Nora,"At the museum, Stephanie spoke with Nora. Later, Nora offered the exhibit guide to",Stephanie,Nora,26085,32561
phase6_prompt_561332e77a29f1dc,reference,p6_abba_museum,ABBA,phase6_reference_pair_7edf97b8b6e20823,not_applicable,Julie,Nora,"At the museum, Julie spoke with Nora. Later, Nora offered the exhibit guide to",Julie,Nora,21946,32561
phase6_prompt_587bb6556737d578,reference,p6_abba_museum,ABBA,phase6_reference_pair_477fd51b57bd096f,not_applicable,Donald,Shirley,"At the museum, Donald spoke with Shirley. Later, Shirley offered the exhibit guide to",Donald,Shirley,3759,40902
phase6_prompt_588db48287560d79,reference,p6_abba_museum,ABBA,phase6_reference_pair_9efc691728f89001,not_applicable,Shirley,Diane,"At the museum, Shirley spoke with Diane. Later, Diane offered the exhibit guide to",Shirley,Diane,40902,26542
phase6_prompt_5ce7617e86b19382,reference,p6_abba_museum,ABBA,phase6_reference_pair_175c260eed36f77a,not_applicable,Rebecca,Catherine,"At the museum, Rebecca spoke with Catherine. Later, Catherine offered the exhibit guide to",Rebecca,Catherine,23489,22578
phase6_prompt_5d5bf621bddf8542,reference,p6_abba_museum,ABBA,phase6_reference_pair_02a81f0210e3f662,not_applicable,Shirley,Charles,"At the museum, Shirley spoke with Charles. Later, Charles offered the exhibit guide to",Shirley,Charles,40902,7516
phase6_prompt_5f0b04b276c61a9b,reference,p6_abba_museum,ABBA,phase6_reference_pair_fafe5dac0cf40538,not_applicable,Shirley,Julie,"At the museum, Shirley spoke with Julie. Later, Julie offered the exhibit guide to",Shirley,Julie,40902,21946
phase6_prompt_6660f94ef4efa352,reference,p6_abba_museum,ABBA,phase6_reference_pair_72bd28e9d76bd1d8,not_applicable,Stephanie,Emma,"At the museum, Stephanie spoke with Emma. Later, Emma offered the exhibit guide to",Stephanie,Emma,26085,18966
phase6_prompt_685164a2621b49c3,reference,p6_abba_museum,ABBA,phase6_reference_pair_bc1b1061085fd319,not_applicable,Sylvia,Catherine,"At the museum, Sylvia spoke with Catherine. Later, Catherine offered the exhibit guide to",Sylvia,Catherine,45425,22578
phase6_prompt_6e3ebf3d5786cb20,reference,p6_abba_museum,ABBA,phase6_reference_pair_d2d17f5091175e3a,not_applicable,Stephanie,Dawn,"At the museum, Stephanie spoke with Dawn. Later, Dawn offered the exhibit guide to",Stephanie,Dawn,26085,12258
phase6_prompt_70124739deb30de1,reference,p6_abba_museum,ABBA,phase6_reference_pair_8ceb8527c558b038,not_applicable,Kenneth,Ruby,"At the museum, Kenneth spoke with Ruby. Later, Ruby offered the exhibit guide to",Kenneth,Ruby,23632,10888
phase6_prompt_713612d884020f3b,reference,p6_abba_museum,ABBA,phase6_reference_pair_e12b9c609b76f71c,not_applicable,Ruby,Shirley,"At the museum, Ruby spoke with Shirley. Later, Shirley offered the exhibit guide to",Ruby,Shirley,10888,40902
phase6_prompt_71be74f64e71afa1,reference,p6_abba_museum,ABBA,phase6_reference_pair_09745c0f2764a5ff,not_applicable,Sylvia,Julie,"At the museum, Sylvia spoke with Julie. Later, Julie offered the exhibit guide to",Sylvia,Julie,45425,21946
phase6_prompt_727a447d2064e563,reference,p6_abba_museum,ABBA,phase6_reference_pair_f56d8f48137c350a,not_applicable,Donald,Ruby,"At the museum, Donald spoke with Ruby. Later, Ruby offered the exhibit guide to",Donald,Ruby,3759,10888
phase6_prompt_72a9f1313df38cf6,reference,p6_abba_museum,ABBA,phase6_reference_pair_7eba1ca2d4341526,not_applicable,Kathleen,Kenneth,"At the museum, Kathleen spoke with Kenneth. Later, Kenneth offered the exhibit guide to",Kathleen,Kenneth,31275,23632
phase6_prompt_72c90d573d8de388,reference,p6_abba_museum,ABBA,phase6_reference_pair_fbb9becb1d064d02,not_applicable,Kenneth,Rebecca,"At the museum, Kenneth spoke with Rebecca. Later, Rebecca offered the exhibit guide to",Kenneth,Rebecca,23632,23489
phase6_prompt_734fe8b1d9a83372,reference,p6_abba_museum,ABBA,phase6_reference_pair_6ba764c8831e705a,not_applicable,Ruby,Joyce,"At the museum, Ruby spoke with Joyce. Later, Joyce offered the exhibit guide to",Ruby,Joyce,10888,25936
phase6_prompt_7485955a78e75530,reference,p6_abba_museum,ABBA,phase6_reference_pair_61879897a94e582d,not_applicable,Catherine,Dawn,"At the museum, Catherine spoke with Dawn. Later, Dawn offered the exhibit guide to",Catherine,Dawn,22578,12258
phase6_prompt_766e704dabc93f82,reference,p6_abba_museum,ABBA,phase6_reference_pair_1b69a74d02329d93,not_applicable,Dawn,Diane,"At the museum, Dawn spoke with Diane. Later, Diane offered the exhibit guide to",Dawn,Diane,12258,26542
phase6_prompt_80b80c28b2a9734c,reference,p6_abba_museum,ABBA,phase6_reference_pair_21b408bebea44609,not_applicable,Diane,Sylvia,"At the museum, Diane spoke with Sylvia. Later, Sylvia offered the exhibit guide to",Diane,Sylvia,26542,45425
phase6_prompt_89f29fd1217cbf76,reference,p6_abba_museum,ABBA,phase6_reference_pair_898be4cee9f168ab,not_applicable,Dawn,Kenneth,"At the museum, Dawn spoke with Kenneth. Later, Kenneth offered the exhibit guide to",Dawn,Kenneth,12258,23632
phase6_prompt_8c5c32a61a9254c5,reference,p6_abba_museum,ABBA,phase6_reference_pair_69e266209b866d2e,not_applicable,Charles,Joyce,"At the museum, Charles spoke with Joyce. Later, Joyce offered the exhibit guide to",Charles,Joyce,7516,25936
phase6_prompt_98eb29ede5b65378,reference,p6_abba_museum,ABBA,phase6_reference_pair_140f099b0b172155,not_applicable,Catherine,Julie,"At the museum, Catherine spoke with Julie. Later, Julie offered the exhibit guide to",Catherine,Julie,22578,21946
phase6_prompt_9f8e845ccab38400,reference,p6_abba_museum,ABBA,phase6_reference_pair_1235d42870e6bfed,not_applicable,Nora,Charles,"At the museum, Nora spoke with Charles. Later, Charles offered the exhibit guide to",Nora,Charles,32561,7516
phase6_prompt_a3b4b75390da2c5d,reference,p6_abba_museum,ABBA,phase6_reference_pair_623679f323c374af,not_applicable,Catherine,Rebecca,"At the museum, Catherine spoke with Rebecca. Later, Rebecca offered the exhibit guide to",Catherine,Rebecca,22578,23489
phase6_prompt_a41d5247b26c697c,reference,p6_abba_museum,ABBA,phase6_reference_pair_915340d8b54d338b,not_applicable,Donald,Nora,"At the museum, Donald spoke with Nora. Later, Nora offered the exhibit guide to",Donald,Nora,3759,32561
phase6_prompt_a56b90591c5373f7,reference,p6_abba_museum,ABBA,phase6_reference_pair_2cc4b6b56736b75e,not_applicable,Catherine,Diane,"At the museum, Catherine spoke with Diane. Later, Diane offered the exhibit guide to",Catherine,Diane,22578,26542
phase6_prompt_aa05f2f7b9003ea1,reference,p6_abba_museum,ABBA,phase6_reference_pair_78f019741955f881,not_applicable,Kenneth,Stephanie,"At the museum, Kenneth spoke with Stephanie. Later, Stephanie offered the exhibit guide to",Kenneth,Stephanie,23632,26085
phase6_prompt_aa9e5da504cf5721,reference,p6_abba_museum,ABBA,phase6_reference_pair_f6a219ae351c8269,not_applicable,Shirley,Catherine,"At the museum, Shirley spoke with Catherine. Later, Catherine offered the exhibit guide to",Shirley,Catherine,40902,22578
phase6_prompt_aaccba17a351eeaa,reference,p6_abba_museum,ABBA,phase6_reference_pair_52f0c62183988f8a,not_applicable,Joyce,Stephanie,"At the museum, Joyce spoke with Stephanie. Later, Stephanie offered the exhibit guide to",Joyce,Stephanie,25936,26085
phase6_prompt_b9ebabb8d69f9227,reference,p6_abba_museum,ABBA,phase6_reference_pair_329873a3be0b5c2b,not_applicable,Rebecca,Kathleen,"At the museum, Rebecca spoke with Kathleen. Later, Kathleen offered the exhibit guide to",Rebecca,Kathleen,23489,31275
phase6_prompt_bbcc7097f67fa1fe,reference,p6_abba_museum,ABBA,phase6_reference_pair_90464d9a22d671b2,not_applicable,Joyce,Kathleen,"At the museum, Joyce spoke with Kathleen. Later, Kathleen offered the exhibit guide to",Joyce,Kathleen,25936,31275
phase6_prompt_bc548c6f6ba98ca3,reference,p6_abba_museum,ABBA,phase6_reference_pair_9ae1d15eb5b140da,not_applicable,Julie,Joyce,"At the museum, Julie spoke with Joyce. Later, Joyce offered the exhibit guide to",Julie,Joyce,21946,25936
phase6_prompt_bd45c6fd0e528fa3,reference,p6_abba_museum,ABBA,phase6_reference_pair_7e47069429704841,not_applicable,Ruby,Dawn,"At the museum, Ruby spoke with Dawn. Later, Dawn offered the exhibit guide to",Ruby,Dawn,10888,12258
phase6_prompt_bdeaa81939f58e5e,reference,p6_abba_museum,ABBA,phase6_reference_pair_52528b4cb48c9281,not_applicable,Stephanie,Sylvia,"At the museum, Stephanie spoke with Sylvia. Later, Sylvia offered the exhibit guide to",Stephanie,Sylvia,26085,45425
phase6_prompt_bfe3d07ae52ed024,reference,p6_abba_museum,ABBA,phase6_reference_pair_3c459c1476d9803c,not_applicable,Emma,Nora,"At the museum, Emma spoke with Nora. Later, Nora offered the exhibit guide to",Emma,Nora,18966,32561
phase6_prompt_ccfd471452d4ca49,reference,p6_abba_museum,ABBA,phase6_reference_pair_1d31edd508f6cbf7,not_applicable,Donald,Stephanie,"At the museum, Donald spoke with Stephanie. Later, Stephanie offered the exhibit guide to",Donald,Stephanie,3759,26085
